url,exchange,preference,class,type
kinderhook-ny.gov,kinderhookny-gov02e.mail.protection.outlook.com.,0,IN,MX
kingcounty.gov,kingcounty-gov.mail.protection.outlook.com.,10,IN,MX
kingdomcitymo.gov,ASPMX.L.GOOGLE.com.,1,IN,MX
kinggeorgecountyva.gov,mail.kinggeorgecountyva.gov.,10,IN,MX
kingsburyny.gov,kingsburyny-gov.mail.protection.outlook.com.,0,IN,MX
kingsfordmi.gov,kingsfordmi-gov.mx1.arsmtp.com.,10,IN,MX
kingslandga.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
kingsporttn.gov,d185554a.ess.barracudanetworks.com.,10,IN,MX
kingston-ny.gov,d96691b.ess.barracudanetworks.com.,10,IN,MX
kingstonga.gov,kingstonga-gov.mail.protection.outlook.com.,0,IN,MX
kingstonma.gov,kingstonma-gov.mail.protection.outlook.com.,0,IN,MX
kingstonsprings-tn.gov,kingstonspringstn-gov03i.mail.protection.outlook.com.,0,IN,MX
kingstontn.gov,kingstontn-gov.mail.protection.outlook.com.,0,IN,MX
kingwoodwv.gov,kingwoodwv-gov.mail.protection.outlook.com.,0,IN,MX
kinneymn.gov,kinneymn-gov.mail.protection.outlook.com.,0,IN,MX
kinrosstownship-mi.gov,mx1.hostinger.com.,5,IN,MX
kinstonnc.gov,mail.kinstonnc.gov.,10,IN,MX
kirbyvt.gov,mail.kirbyvt.gov.,0,IN,MX
kirklandwa.gov,kirklandwa-gov.mail.protection.outlook.com.,0,IN,MX
kiskitownship-pa.gov,kiskitownshippa-gov03c.mail.protection.outlook.com.,0,IN,MX
kissimmee.gov,mail2.kissimmee.gov.,30,IN,MX
kitsap.gov,d246571a.ess.barracudanetworks.com.,10,IN,MX
kitteryme.gov,mailcenter.whatifnet.com.,10,IN,MX
klackingtownshipmi.gov,klackingtownshipmi.gov.,0,IN,MX
klamathcountyor.gov,klamathcountyor-gov.mail.protection.outlook.com.,0,IN,MX
knightdalenc.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
knottcountyky.gov,mx10.antispam.mailspamprotection.com.,10,IN,MX
knoxcountyema-oh.gov,knoxcountyema-oh-gov.mx1.arsmtp.com.,10,IN,MX
knoxcountyil.gov,aspmx.l.google.com.,1,IN,MX
knoxcountymaine.gov,aspmx.l.google.com.,1,IN,MX
knoxcountyne.gov,knoxcountyne-gov.mail.protection.outlook.com.,0,IN,MX
knoxcountytexas.gov,MX.MAILANYONE.NET.,10,IN,MX
knoxcountytn.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
knoxvilleia.gov,d71906a.ess.barracudanetworks.com.,10,IN,MX
knoxvilletn.gov,mxb-006ad501.gslb.pphosted.com.,10,IN,MX
koshkonongwi.gov,koshkonongwi-gov.mail.protection.outlook.com.,0,IN,MX
kpl.gov,kpl-gov.mail.protection.outlook.com.,0,IN,MX
ks.gov,ks-gov.mail.protection.outlook.com.,0,IN,MX
kscds.gov,agsmx1.affinitygs.com.,10,IN,MX
ksexec.gov,aspmx.l.google.com.,1,IN,MX
ktik-nsn.gov,mx.ktik-nsn.gov.,30,IN,MX
kunaid.gov,kunaid-gov.mail.protection.outlook.com.,10,IN,MX
kwc.gov,kwc-gov.mail.protection.outlook.com.,0,IN,MX
ky.gov,mxa-00377201.gslb.pphosted.com.,10,IN,MX
kyahimt.gov,aspmx.l.google.com.,1,IN,MX
la.gov,mx0a-00188601.pphosted.com.,10,IN,MX
lacera.gov,lacera-gov.mail.protection.outlook.com.,0,IN,MX
laceywa.gov,laceywa-gov.mail.protection.outlook.com.,10,IN,MX
lacity.gov,aspmx.l.google.com.,1,IN,MX
lackawannany.gov,mail.lackawannany.gov.,0,IN,MX
lackawaxentownshippa.gov,lackawaxentownshippa-gov.mail.protection.outlook.com.,0,IN,MX
lacoast.gov,lacoast-gov.mail.protection.outlook.com.,0,IN,MX
laconianh.gov,laconianh-gov.mail.protection.outlook.com.,0,IN,MX
laconiapdnh.gov,laconiapdnh-gov.mail.protection.outlook.com.,0,IN,MX
lacounty.gov,mx2.hc4088-88.iphmx.com.,20,IN,MX
lacrescenttownshipmn.gov,lacrescenttownshipmn.gov.,0,IN,MX
lacrossewi.gov,lacrossewi-gov.mail.protection.outlook.com.,0,IN,MX
lafayettechippewawi.gov,lafayettechippewawi-gov.mail.protection.outlook.com.,0,IN,MX
lafayetteco.gov,d228383a.ess.barracudanetworks.com.,0,IN,MX
lafayettecountymo.gov,d288583a.ess.barracudanetworks.com.,10,IN,MX
lafayettela.gov,mail1.lafayettela.gov.,10,IN,MX
lafayettetnfd.gov,lafayettetnfd-gov.mail.protection.outlook.com.,0,IN,MX
lafayettewcwi.gov,lafayettewcwi-gov.mail.protection.outlook.com.,0,IN,MX
lafollettetn.gov,lafollettetn.gov.,0,IN,MX
lagovistatexas.gov,lagovistatexas-gov.mail.protection.outlook.com.,0,IN,MX
lagrangega.gov,lagrangega-org-1.fortimailcloud.com.,10,IN,MX
lagrangeil.gov,smail.atacore.com.,10,IN,MX
lagrangeny.gov,spamtitan2.necscorp.com.,10,IN,MX
laguna-nsn.gov,mail.lagunapueblo-nsn.gov.,1,IN,MX
lagunahillsca.gov,mx2-us1.ppe-hosted.com.,0,IN,MX
lagunapueblo-nsn.gov,d170029a.ess.barracudanetworks.com.,1,IN,MX
lahabra.gov,lahabra.gov.,0,IN,MX
lahabraca.gov,cluster6.us.messagelabs.com.,1,IN,MX
lajolla-nsn.gov,lajollansn-gov01i.mail.protection.outlook.com.,0,IN,MX
lajoyatx.gov,lajoyatx-gov.mail.protection.outlook.com.,10,IN,MX
lajudicial.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
lakearthurnm.gov,lakearthurnm-gov.mail.protection.outlook.com.,0,IN,MX
lakecountyca.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
lakecountyclerkfl.gov,d256355b.ess.barracudanetworks.com.,10,IN,MX
lakecountyco.gov,lakecountyco-gov.mail.protection.outlook.com.,0,IN,MX
lakecountyfl.gov,lakecountyfl-gov.mail.protection.outlook.com.,5,IN,MX
lakecountyil.gov,lakecountyil-gov.mail.protection.outlook.com.,1,IN,MX
lakecountyohio.gov,mx-01-us-west-2.prod.hydra.sophos.com.,10,IN,MX
lakedeltonwi.gov,lakedeltonwi-gov.mail.protection.outlook.com.,0,IN,MX
lakeforestca.gov,mx2-us1.ppe-hosted.com.,10,IN,MX
lakegroveny.gov,lakegroveny-gov.mail.protection.outlook.com.,0,IN,MX
lakehurst-nj.gov,lakehurstnj-gov02c.mail.protection.outlook.com.,0,IN,MX
lakejacksontx.gov,mail.lakejacksontx.gov.,10,IN,MX
lakelafayettemo.gov,lakelafayettemo.gov.,0,IN,MX
lakelandga.gov,aspmx.l.google.com.,1,IN,MX
lakelandtn.gov,aspmx.l.google.com.,1,IN,MX
lakemt.gov,d85371a.ess.barracudanetworks.com.,0,IN,MX
lakeparkflorida.gov,lakeparkflorida-gov.mail.protection.outlook.com.,0,IN,MX
lakeparknc.gov,east.smtp.mx.exch129.serverdata.net.,10,IN,MX
lakepoint.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
lakeporttx.gov,lakeporttx.gov.,0,IN,MX
lakesaintlouismo.gov,lakesaintlouismo-gov.mail.protection.outlook.com.,0,IN,MX
lakeshiremo.gov,lakeshiremo-gov.mail.protection.outlook.com.,0,IN,MX
lakesitetn.gov,usa.mx1.mailanyone.net.,10,IN,MX
lakestation-in.gov,d131878b.ess.barracudanetworks.com.,10,IN,MX
lakestevenswa.gov,lakestevenswa-gov.mail.protection.outlook.com.,0,IN,MX
laketanglewoodtx.gov,aspmx.l.google.com.,1,IN,MX
laketownmn.gov,aspmx.l.google.com.,1,IN,MX
lakeviewalabama.gov,mx-01-us-east-2.prod.hydra.sophos.com.,10,IN,MX
lakeviewpdtx.gov,lakeviewpdtx-gov.mail.protection.outlook.com.,0,IN,MX
lakevillagear.gov,lakevillagear-gov.mail.protection.outlook.com.,0,IN,MX
lakevillemn.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
lakevotes.gov,lakevotes-gov.mail.protection.outlook.com.,0,IN,MX
lakewaccamawnc.gov,mx.zoho.com.,10,IN,MX
lakewalesfl.gov,d301991a.ess.barracudanetworks.com.,1,IN,MX
lakeway-tx.gov,mx2-us1.ppe-hosted.com.,10,IN,MX
lakewoodcourtoh.gov,d310501b.ess.barracudanetworks.com.,99,IN,MX
lakewoodnj.gov,lakewoodnj-gov.mail.protection.outlook.com.,0,IN,MX
lakewoodoh.gov,d309117a.ess.barracudanetworks.com.,10,IN,MX
lakeworthbeachfl.gov,mxb-0062bd01.gslb.pphosted.com.,10,IN,MX
lamarcountyms.gov,lamarcountyms-gov.mail.protection.outlook.com.,10,IN,MX
lamoine-me.gov,mx1.biz.rr.com.,10,IN,MX
lanarkil.gov,lanarkil-gov.mail.protection.outlook.com.,0,IN,MX
lancastercountypa.gov,mx1.hc2318-90.iphmx.com.,10,IN,MX
lancastercountysc.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
lancasterma.gov,lancasterma-gov.mail.protection.outlook.com.,0,IN,MX
lancasterny.gov,lancasterny-gov.mail.protection.outlook.com.,0,IN,MX
lancastervillageny.gov,lancastervillageny-gov.mail.protection.outlook.com.,0,IN,MX
landercountynvelections.gov,aspmx.l.google.com.,1,IN,MX
landfire.gov,landfire-gov.mail.protection.outlook.com.,10,IN,MX
landolakeswi.gov,aspmx.l.google.com.,1,IN,MX
lanecountyor.gov,lanecountyor-gov.mail.protection.outlook.com.,100,IN,MX
lanesboro-mn.gov,aspmx.l.google.com.,1,IN,MX
lanesborough-ma.gov,lanesboroughma-gov03b.mail.protection.outlook.com.,0,IN,MX
langleyok.gov,langleyok-gov.mail.protection.outlook.com.,0,IN,MX
lanl.gov,proofpoint8.lanl.gov.,0,IN,MX
lansingmi.gov,mxa-001ef302.gslb.pphosted.com.,10,IN,MX
lansingtwpmi.gov,lansingtwpmi.gov.,0,IN,MX
lantabus-pa.gov,lantabuspa-gov02b.mail.protection.outlook.com.,0,IN,MX
laonawi.gov,laonawi-gov.mail.protection.outlook.com.,10,IN,MX
lapeercountymi.gov,mail.lapeercountymi.gov.,10,IN,MX
lapineoregon.gov,lapineoregon-gov.mail.protection.outlook.com.,1,IN,MX
laportetx.gov,laportetx-gov.mail.protection.outlook.com.,15,IN,MX
laprairiewi.gov,aspmx.l.google.com.,1,IN,MX
laquintaca.gov,laquintaca-gov.mail.protection.outlook.com.,5,IN,MX
laramiecountywy.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
larchmontny.gov,larchmontny-gov.mail.protection.outlook.com.,0,IN,MX
laredotexas.gov,laredotexas-gov.mail.protection.outlook.com.,10,IN,MX
larimer.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
laruecountyky.gov,aspmx.l.google.com.,1,IN,MX
lasalle-il.gov,lasalleil-gov01i.mail.protection.outlook.com.,0,IN,MX
lasallecountyil.gov,d273109a.ess.barracudanetworks.com.,99,IN,MX
laschoolpolice.gov,laschoolpolice-gov.mail.protection.outlook.com.,0,IN,MX
lascruces.gov,lascruces-gov.mail.protection.outlook.com.,1,IN,MX
lasvegasnevada.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
lasvegasnm.gov,aspmx.l.google.com.,1,IN,MX
latahcountyid.gov,latahcountyid-gov.mail.protection.outlook.com.,0,IN,MX
lauderdalebythesea-fl.gov,mx1-us.emailsecurity.app.,10,IN,MX
lauderdalecountyal.gov,lauderdalecountyal-gov.mail.protection.outlook.com.,0,IN,MX
lauderhill-fl.gov,d113560a.ess.barracudanetworks.com.,5,IN,MX
lauderhillcra-fl.gov,d113560a.ess.barracudanetworks.com.,5,IN,MX
lauderhillfl.gov,d113560a.ess.barracudanetworks.com.,5,IN,MX
laurelcountycorrectionsky.gov,laurelcountycorrectionsky-gov.mail.protection.outlook.com.,0,IN,MX
laurelcountysheriff.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
laurelmd.gov,laurelmd-gov.mail.protection.outlook.com.,0,IN,MX
lavergnetn.gov,lavergnetn-gov.snwlhosted.com.,10,IN,MX
lavernia-tx.gov,laverniatx-gov02b.mail.protection.outlook.com.,0,IN,MX
lavoniaga.gov,lavoniaga.gov.1.0001.arsmtp.com.,10,IN,MX
lavontx.gov,lavontx-gov.mail.protection.outlook.com.,0,IN,MX
lawrenceburgtn.gov,mail.lawrenceburgtn.gov.,0,IN,MX
lawrencecountyboe-ohio.gov,ASPMX.L.GOOGLE.COM.,0,IN,MX
lawrencecountyky.gov,lawrencecountyky-gov.mail.protection.outlook.com.,0,IN,MX
lawrencecountymo.gov,lawrencecountymo-gov.mail.protection.outlook.com.,0,IN,MX
lawrencecountymo911.gov,lawrencecountymo911-gov.mail.protection.outlook.com.,0,IN,MX
lawrencecountypa.gov,lawrencecountypa-gov.mx1.arsmtp.com.,10,IN,MX
lawrencecountytn.gov,mail.lawrencecountytn.gov.,0,IN,MX
lawrencepa.gov,mail.firehousesolutions.com.,0,IN,MX
lawrencewi.gov,lawrencewi-gov.mail.protection.outlook.com.,0,IN,MX
lawsonmo.gov,lawsonmo-gov.mail.protection.outlook.com.,0,IN,MX
lawsonmopd.gov,lawsonmopd-gov.mail.protection.outlook.com.,0,IN,MX
lawtonok.gov,spam.lawtonok.gov.,0,IN,MX
lbjlibrary.gov,us.etp.fireeyegov.com.,10,IN,MX
lbl.gov,aspmx.l.google.com.,1,IN,MX
lbts-fl.gov,mx1-us.emailsecurity.app.,10,IN,MX
lccountymt.gov,helenamt-gov.mail.protection.outlook.com.,0,IN,MX
lcemsami.gov,lcemsami.gov.1.0001.arsmtp.com.,10,IN,MX
lcfwasa.gov,lcfwasa-gov.mail.protection.outlook.com.,0,IN,MX
lco-nsn.gov,lconsn-gov0i.mail.protection.outlook.com.,10,IN,MX
lcsami.gov,aspmx.l.google.com.,1,IN,MX
lcsomo.gov,lcsomo-gov.mail.protection.outlook.com.,0,IN,MX
lctl.gov,mx22.loc.gov.,5,IN,MX
leadville-co.gov,aspmx.l.google.com.,1,IN,MX
leaguecitytx.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
leandertx.gov,leandertx.sendio.com.,0,IN,MX
leavenworthcounty.gov,ussf62.upstreamsecurity.net.,10,IN,MX
lebanoncountypa.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
lebanonct.gov,lebanonct-gov.mail.protection.outlook.com.,0,IN,MX
lebanondodgewi.gov,aspmx.l.google.com.,1,IN,MX
lebanonfireoregon.gov,lebanonfireoregon-gov.mail.protection.outlook.com.,0,IN,MX
lebanonnh.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
lebanonohio.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
lebanonoregon.gov,mx-01-us-east-2.prod.hydra.sophos.com.,10,IN,MX
leclaireiowa.gov,leclaireiowa-gov.mail.protection.outlook.com.,10,IN,MX
lee-county-fl.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
leecountync.gov,leecountync-gov.mail.protection.outlook.com.,0,IN,MX
leedsalabama.gov,leedsalabama-gov.mail.protection.outlook.com.,0,IN,MX
leelanau.gov,d223164a.ess.barracudanetworks.com.,0,IN,MX
leelanautownshipmi.gov,leelanautownshipmi-gov.mail.protection.outlook.com.,0,IN,MX
leesburgflorida.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
leesburgva.gov,leesburgva-gov.mail.protection.outlook.com.,10,IN,MX
leesvillela.gov,mx001.netsol.xion.oxcs.net.,10,IN,MX
leflorecountyok.gov,mx1.mailchannels.net.,0,IN,MX
lefthandwater.gov,smtp1-msp.securence.com.,10,IN,MX
legmt.gov,legmt-gov.mail.protection.outlook.com.,0,IN,MX
legrand-ia.gov,mailfilter01.bdhtek.com.,5,IN,MX
lehi-ut.gov,lehiut-gov01b.mail.protection.outlook.com.,3600,IN,MX
leicestervt.gov,leicestervt-gov.mail.protection.outlook.com.,0,IN,MX
lemontownshippa.gov,mail.lemontownshippa.gov.,0,IN,MX
lenoir-nc.gov,lenoirnc-gov01e.mail.protection.outlook.com.,0,IN,MX
lenoircitytn.gov,lenoircitytn-gov.mail.protection.outlook.com.,0,IN,MX
lenoircountync.gov,aspmx.l.google.com.,1,IN,MX
lenoxny.gov,lenoxny-gov.mail.protection.outlook.com.,0,IN,MX
leo.gov,mx-east-leo.fbi.gov.,10,IN,MX
leolawi.gov,aspmx.l.google.com.,1,IN,MX
leominster-ma.gov,server4.hiq.com.,10,IN,MX
leonardtownmd.gov,leonardtownmd-gov.mail.protection.outlook.com.,0,IN,MX
leoncountyfl.gov,mxa-00169a01.gslb.pphosted.com.,100,IN,MX
leonianj.gov,aspmx.l.google.com.,1,IN,MX
leonpa.gov,mxa-00169a01.gslb.pphosted.com.,100,IN,MX
leonvalleytexas.gov,leonvalleytexas-gov.mail.protection.outlook.com.,0,IN,MX
leonvotes.gov,mxa-00169a01.gslb.pphosted.com.,100,IN,MX
leroytownship-mi.gov,d104595b.ess.barracudanetworks.com.,10,IN,MX
leroytwp-calhounmi.gov,leroytwp-calhounmi.gov.,0,IN,MX
lewesbpwde.gov,d282825a.ess.barracudanetworks.com.,1,IN,MX
lewisborony.gov,lewisborony-gov.mail.protection.outlook.com.,10,IN,MX
lewisburgtn.gov,mx1.emailsrvr.com.,10,IN,MX
lewiscountyky.gov,inbound-smtp.us-east-1.amazonaws.com.,10,IN,MX
lewiscountyny.gov,mail.lewiscountyny.gov.,10,IN,MX
lewiscountytn.gov,mail.lewiscountytn.gov.,0,IN,MX
lewiscountywa.gov,lewiscountywa-gov.mail.protection.outlook.com.,10,IN,MX
lewistonmaine.gov,d304162a.ess.barracudanetworks.com.,1,IN,MX
lexington-ma.gov,d249989a.ess.barracudanetworks.com.,10,IN,MX
lexingtonil.gov,aspmx.l.google.com.,1,IN,MX
lexingtonky.gov,lexingtonky-gov.mail.protection.outlook.com.,0,IN,MX
lexingtonma.gov,d249991a.ess.barracudanetworks.com.,10,IN,MX
lexingtonnc.gov,lexingtonnc-gov.mail.protection.outlook.com.,0,IN,MX
lexingtonok.gov,lexingtonok-gov.mail.protection.outlook.com.,10,IN,MX
lexingtontn.gov,lexingtontn-gov.mail.protection.outlook.com.,0,IN,MX
lexingtonva.gov,lexingtonva-gov.mail.protection.outlook.com.,0,IN,MX
leyeslaboralesdecolorado.gov,leyeslaboralesdecolorado.gov.,0,IN,MX
lhcaz.gov,d128441a.ess.barracudanetworks.com.,10,IN,MX
libertycounty-ga.gov,libertycountyga-gov03c.mail.protection.outlook.com.,0,IN,MX
libertycountyflsoe.gov,mx1.mtaroutes.com.,10,IN,MX
libertycountymt.gov,d314355a.ess.barracudanetworks.com.,10,IN,MX
libertygrovewi.gov,aspmx.l.google.com.,1,IN,MX
libertyhillssewer.gov,mail.libertyhillssewer.gov.,0,IN,MX
libertyhilltx.gov,libertyhilltx-gov.mail.protection.outlook.com.,10,IN,MX
libertyin.gov,smtp.secureserver.net.,0,IN,MX
libertylakewa.gov,libertylakewa-gov.mail.protection.outlook.com.,0,IN,MX
libertylakewapd.gov,libertylakewapd-gov.mail.protection.outlook.com.,0,IN,MX
libertymissouri.gov,mail1.libertymo.gov.,10,IN,MX
libertymo.gov,mail1.libertymo.gov.,10,IN,MX
libertytwpadamspa.gov,mail.libertytwpadamspa.gov.,0,IN,MX
lickingcounty.gov,lickingcounty-mx.email-protect.gosecure.net.,10,IN,MX
lighthousepointfl.gov,lighthousepointfl-gov.mx1.arsmtp.com.,10,IN,MX
ligonier-in.gov,ligonierin-gov02b.mail.protection.outlook.com.,0,IN,MX
limatownshipmi.gov,mx1.mtaroutes.com.,10,IN,MX
limestonecounty-al.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
limestonecountyema-al.gov,mx.teklinks.com.,5,IN,MX
limingtonmaine.gov,imingtonmaine.gov.,0,IN,MX
lincolnadamscountywi.gov,mail.lincolnadamscountywi.gov.,10,IN,MX
lincolnca.gov,d232276a.ess.barracudanetworks.com.,0,IN,MX
lincolncountyga.gov,lincolncountyga-gov.mail.protection.outlook.com.,0,IN,MX
lincolncountyid.gov,lincolncountyid-gov.mail.protection.outlook.com.,0,IN,MX
lincolncountymoclerk.gov,lcclerk.com.snwlhosted.com.,0,IN,MX
lincolncountync.gov,mxa-0066bd01.gslb.pphosted.com.,10,IN,MX
lincolncountyne.gov,lincolncountyne-gov.mail.protection.outlook.com.,0,IN,MX
lincolncountynm.gov,lincolncountynm.gov.1.0001.arsmtp.com.,10,IN,MX
lincolncountynv.gov,mail.mailroute.net.,10,IN,MX
lincolncountytn.gov,aspmx.l.google.com.,1,IN,MX
lincolncountywy.gov,aspmx.l.google.com.,1,IN,MX
lincolnil.gov,lincolnil-gov.mail.protection.outlook.com.,0,IN,MX
lincolnshirefdil.gov,lincolnshirefdil.gov.,0,IN,MX
lincolnshireil.gov,d175007a.ess.barracudanetworks.com.,10,IN,MX
lindaletx.gov,lindaletx.gov.1.0001.arsmtp.com.,10,IN,MX
linden-nj.gov,aspmx.l.google.com.,1,IN,MX
lindenfd-nj.gov,smtp.google.com.,1,IN,MX
lindenlibrary-nj.gov,aspmx.l.google.com.,1,IN,MX
lindentx.gov,mx1-us1.ppe-hosted.com.,20,IN,MX
lindenwoldnj.gov,mx1.mtaroutes.com.,0,IN,MX
lindon.gov,mx-01-us-east-2.prod.hydra.sophos.com.,1,IN,MX
lindsborgks.gov,lindsborgks-gov.mail.protection.outlook.com.,0,IN,MX
linncosomo.gov,linncosomo-gov.mail.protection.outlook.com.,10,IN,MX
linncounty-ia.gov,mail.linncounty-ia.gov.,10,IN,MX
linncountyiowa.gov,fortimail.linncounty.org.,10,IN,MX
linndalevillage-oh.gov,linndalevillageoh-gov03i.mail.protection.outlook.com.,0,IN,MX
lisbonwi.gov,aspmx.l.google.com.,1,IN,MX
litchfield-nh.gov,aspmx.l.google.com.,10,IN,MX
litchfieldnh.gov,aspmx.l.google.com.,1,IN,MX
litchfieldpark.gov,litchfieldpark-gov.mail.protection.outlook.com.,0,IN,MX
littleforkmn.gov,littleforkmn.gov.,10,IN,MX
littlerock.gov,mail.littlerock.gov.,10,IN,MX
littlerockar.gov,mail.littlerockar.gov.,10,IN,MX
livermoreca.gov,livermoreca-gov.mail.protection.outlook.com.,0,IN,MX
livermorefireco.gov,mail.livermorefireco.gov.,0,IN,MX
livingstonca.gov,livingstonca-gov.mail.protection.outlook.com.,0,IN,MX
livingstoncountyil.gov,aspmx.l.google.com.,1,IN,MX
livingstonparishla.gov,d144122a.ess.barracudanetworks.com.,10,IN,MX
livingstontx.gov,livingstontx-gov.mail.protection.outlook.com.,0,IN,MX
livonia.gov,livonia.in.tmes.trendmicro.com.,0,IN,MX
llnl.gov,mxb-00379502.gslb.gpphosted.com.,10,IN,MX
loc.gov,mx22.loc.gov.,5,IN,MX
localcommunitystabilizationauthoritymi.gov,aspmx.l.google.com.,1,IN,MX
lockhavenpa.gov,LOCKHAVENPA-GOV.mail.protection.outlook.com.,0,IN,MX
lockportny.gov,mf1.digitaltowpath.org.,10,IN,MX
locustgrove-ga.gov,locustgrovega-gov02i.mail.protection.outlook.com.,10,IN,MX
lodi.gov,mx1.hc4413-66.iphmx.com.,10,IN,MX
logancountyco.gov,logancountyco-gov.mail.protection.outlook.com.,0,IN,MX
logancountyil.gov,logancountyil.gov.1.arsmtp.com.,10,IN,MX
logancountyks.gov,logancountyks-gov.mail.protection.outlook.com.,0,IN,MX
logancountyky.gov,aspmx.l.google.com.,1,IN,MX
logancountyohio.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
loganengineeroh.gov,mail.loganengineeroh.gov.,0,IN,MX
loganhealthohio.gov,loganhealthohio-gov.mail.protection.outlook.com.,0,IN,MX
logantownship-pa.gov,d316839a.ess.barracudanetworks.com.,10,IN,MX
loganville-ga.gov,loganville-ga.gov.1.0001.arsmtp.com.,10,IN,MX
login.gov,aspmx.l.google.com.,10,IN,MX
logismn.gov,mailr1.logis.org.,10,IN,MX
lomalinda-ca.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
londonbritaintownship-pa.gov,mail.londonbritaintownship-pa.gov.,10,IN,MX
londonderrynh.gov,londonderrynh.gov.,0,IN,MX
londonderrynhfire.gov,d308023a.ess.barracudanetworks.com.,99,IN,MX
londonderrynhpd.gov,londonderrynhpd-gov.mail.protection.outlook.com.,0,IN,MX
londonky.gov,aspmx.l.google.com.,1,IN,MX
londonohio.gov,aspmx.l.google.com.,1,IN,MX
londontwpmi.gov,londontwpmi.gov.,0,IN,MX
longbeach.gov,mxa-00539a01.gslb.pphosted.com.,10,IN,MX
longbeachms.gov,longbeachms-gov.mail.protection.outlook.com.,0,IN,MX
longbeachny.gov,d206205a.ess.barracudanetworks.com.,5,IN,MX
longbeachwa.gov,longbeachwa-gov.mail.protection.outlook.com.,10,IN,MX
longcountyga.gov,aspmx.l.google.com.,5,IN,MX
longgroveil.gov,smtp1-msp.securence.com.,5,IN,MX
longhillnj.gov,longhillnj-gov.mail.protection.outlook.com.,0,IN,MX
longlakemn.gov,aspmx.l.google.com.,1,IN,MX
longmontcolorado.gov,longmontcolorado-gov.mail.protection.outlook.com.,0,IN,MX
longportnj.gov,mail.longportnj.gov.,0,IN,MX
longviewnc.gov,smtp.longviewnc.gov.,10,IN,MX
longviewtexas.gov,aspmx.l.google.com.,1,IN,MX
lonokedistrictcourtar.gov,LONOKEDISTRICTCOURTAR-GOV.mail.protection.outlook.com.,0,IN,MX
loraincountyohio.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
lorenatx.gov,lorenatx-gov.mail.protection.outlook.com.,0,IN,MX
losaltosca.gov,losaltosca-gov.mail.protection.outlook.com.,0,IN,MX
losgatosca.gov,losgatosca-gov.mail.protection.outlook.com.,0,IN,MX
loslunasnm.gov,loslunasnm-gov.mail.protection.outlook.com.,0,IN,MX
losranchosnm.gov,east.smtp.mx.exch031.serverdata.net.,15,IN,MX
lott-tx.gov,lotttx-gov01b.mail.protection.outlook.com.,0,IN,MX
loudoncounty-tn.gov,mxb-0035fb01.gslb.pphosted.com.,10,IN,MX
loudontn911.gov,loudontn911.gov.,0,IN,MX
loudoun.gov,mxa-002f9a02.gslb.pphosted.com.,10,IN,MX
louisacounty.gov,louisacounty-gov.mail.protection.outlook.com.,0,IN,MX
louisacountyia.gov,louisacountyia-gov.mail.protection.outlook.com.,0,IN,MX
louisburgkansas.gov,louisburgkansas-gov.mail.protection.outlook.com.,0,IN,MX
louisiana.gov,mx0b-00188601.pphosted.com.,10,IN,MX
louisianamo.gov,louisianamo-gov.mail.protection.outlook.com.,0,IN,MX
louisvilleco.gov,louisvilleco-gov.mail.protection.outlook.com.,0,IN,MX
louisvillega.gov,louisvillega-gov.mail.protection.outlook.com.,0,IN,MX
louisvilleky.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
louisvilleohio.gov,louisvilleohio-gov.mail.protection.outlook.com.,0,IN,MX
louisvilletn.gov,aspmx.l.google.com.,1,IN,MX
loupcountyne.gov,loupcountyne-gov.mail.protection.outlook.com.,0,IN,MX
lovejoy-ga.gov,mx1c25.carrierzone.com.,10,IN,MX
lovelandoh.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
lovettsvilleva.gov,lovettsvilleva-gov.mail.protection.outlook.com.,10,IN,MX
lovingnm.gov,lovingnm-gov.mail.protection.outlook.com.,0,IN,MX
lowellarkansas.gov,lowellarkansas-gov.mail.protection.outlook.com.,0,IN,MX
lowellma.gov,d11456a.ess.barracudanetworks.com.,10,IN,MX
lowellmi.gov,lowellmi-gov.mail.protection.outlook.com.,0,IN,MX
lowerallowayscreek-nj.gov,lowerallowayscreeknj-gov04e.mail.protection.outlook.com.,0,IN,MX
